NAME_1,NAME_2,GID_1,GID_2,Gini_Coefficient
Hainan,Danzhou,460000,460400,0.849221041652017
Hainan,Haikou,460000,460100,0.460862345237821
Hainan,NULL,460000,0,0.8731445717548498
Hainan,"Sansha
",460000,460030,0.6470276018668191
Hainan,Sanya,460000,460200,0.49543333108583776
Neimenggu,Alashan,150000,152900,0.7755834997143306
Neimenggu,Baotou,150000,150200,0.9148650712822878
Neimenggu,Bayannaoer,150000,150800,0.9721416551159539
Neimenggu,Chifeng,150000,150400,0.9937641638583247
Neimenggu,Eerduosi,150000,150600,0.8995901997834375
Neimenggu,Huhehaote,150000,150100,0.8671017206421588
Neimenggu,Hulunbeier,150000,150700,0.986418759731274
Neimenggu,Tongliao,150000,150500,0.9896816677342396
Neimenggu,Wuhai,150000,150300,0.9759613599513024
Neimenggu,Wulanchabu,150000,150900,0.9887135078925123
Neimenggu,Xilinguole,150000,152500,0.9927410644659113
Neimenggu,Xingan,150000,152200,0.9941759709875284
Sichuan,Abazangzuqiangzu,510000,513200,0.9628734629446334
Sichuan,Bazhong,510000,511900,0.9510285884437277
Sichuan,Chengdu,510000,510100,0.6196675944503085
Sichuan,Dazhou,510000,511700,0.9435909110697202
Sichuan,Deyang,510000,510600,0.9156683516020567
Sichuan,Ganzizangzu,510000,513300,0.9756807504853267
Sichuan,Guangan,510000,511600,0.9638702493375509
Sichuan,Guangyuan,510000,510800,0.8954886017553662
Sichuan,Leshan,510000,511100,0.9027828168235197
Sichuan,Liangshanyizu,510000,513400,0.976199693384726
Sichuan,Luzhou,510000,510500,0.9407341221879151
Sichuan,Meishan,510000,511400,0.9233916479247338
Sichuan,Mianyang,510000,510700,0.8689114251511977
Sichuan,Nanchong,510000,511300,0.9177901108796929
Sichuan,Neijiang,510000,511000,0.9273791749505593
Sichuan,Panzhihua,510000,510400,0.9506740797368951
Sichuan,Suining,510000,510900,0.9594746000302519
Sichuan,Yaan,510000,511800,0.9041611359860906
Sichuan,Yibin,510000,511500,0.9151108104718654
Sichuan,Zigong,510000,510300,0.9402874220309273
Sichuan,Ziyang,510000,512000,0.9311844258496822
Heilongjiang,Daqing,230000,230600,0.9765096042576691
Heilongjiang,Daxinganling,230000,232700,0.9817545116603847
Heilongjiang,Haerbin,230000,230100,0.9287530036471464
Heilongjiang,Hegang,230000,230400,0.9607464005139689
Heilongjiang,Heihe,230000,231100,0.9647091474698372
Heilongjiang,Jiamusi,230000,230800,0.9634309952432134
Heilongjiang,Jixi,230000,230300,0.9913768335785696
Heilongjiang,Mudanjiang,230000,231000,0.9510844019182275
Heilongjiang,Qiqihaer,230000,230200,0.9849986443508876
Heilongjiang,Qitaihe,230000,230900,0.9864498500095135
Heilongjiang,Shuangyashan,230000,230500,0.9817175872225115
Heilongjiang,Suihua,230000,231200,0.9908911449279754
Heilongjiang,Yichun,230000,230700,0.9956808730177652
Xinjiang,Akesu,650000,652900,0.960684216656859
Xinjiang,Aletai,650000,654300,0.9483915239143467
Xinjiang,Bayinguolengmenggu,650000,652800,0.9250221363694174
Xinjiang,Boertalamenggu,650000,652700,0.9935096183863046
Xinjiang,Changjihuizu,650000,652300,0.9539027812624699
Xinjiang,Hami,650000,650500,0.9034740804007932
Xinjiang,Hetian,650000,653200,0.9889235406381446
Xinjiang,Kashi,650000,653100,0.970537316100309
Xinjiang,Kelamayi,650000,650200,0.8684193324728816
Xinjiang,Kezilesukeerkezi,650000,653000,0.9599370203300336
Xinjiang,NULL,650000,0,0.9451999214436009
Xinjiang,Tacheng,650000,654200,0.9924375053416028
Xinjiang,Tulufan,650000,650400,0.9512853773844396
Xinjiang,Wulumuqi,650000,650100,0.8393669095649616
Xinjiang,Yilihasake,650000,654000,0.8937185364708631
Gansu,Baiyin,620000,620400,0.9643998924726427
Gansu,Dingxi,620000,621100,0.966513364082742
Gansu,Gannanzangzu,620000,623000,0.9747385655275176
Gansu,Jiayuguan,620000,620200,0.9305499563072466
Gansu,Jinchang,620000,620300,0.9611254854365583
Gansu,Jiuquan,620000,620900,0.9289500842334715
Gansu,Lanzhou,620000,620100,0.6889796211615539
Gansu,Linxiahuizu,620000,622900,0.9715306742501982
Gansu,Longnan,620000,621200,0.9930245135758025
Gansu,Pingliang,620000,620800,0.9289778270254522
Gansu,Qingyang,620000,621000,0.9342461539987782
Gansu,Tianshui,620000,620500,0.9632531116026805
Gansu,Wuwei,620000,620600,0.9704605903952196
Gansu,Zhangye,620000,620700,0.8822400637028068
Hebei,Baoding,130000,130600,0.9075170631651488
Hebei,Cangzhou,130000,130900,0.9494720502416191
Hebei,Chengde,130000,130800,0.9693704757727413
Hebei,Handan,130000,130400,0.9393268380829256
Hebei,Hengshui,130000,131100,0.9515163387040825
Hebei,Langfang,130000,131000,0.887393314452769
Hebei,Qinhuangdao,130000,130300,0.9252574758375466
Hebei,Shijiazhuang,130000,130100,0.8071994106493992
Hebei,Tangshan,130000,130200,0.8663836649468573
Hebei,Xingtai,130000,130500,0.9246284344859221
Hebei,Zhangjiakou,130000,130700,0.8969075988553408
Xizang,Ali,540000,542500,0.9541373778498027
Xizang,Changdu,540000,540300,0.9932181318862404
Xizang,Lasa,540000,540100,0.8829134990165634
Xizang,Linzhi,540000,540400,0.9502026783713468
Xizang,Naqu,540000,540600,0.9944413659031811
Xizang,Rikaze,540000,540200,0.9811618014991559
Xizang,Shannan,540000,540500,0.9857642692913678
Jiangxi,Fuzhou,360000,361000,0.9521394106072156
Jiangxi,Ganzhou,360000,360700,0.8458226520022447
Jiangxi,Jian,360000,360800,0.950129633584607
Jiangxi,Jingdezhen,360000,360200,0.8331468409564113
Jiangxi,Jiujiang,360000,360400,0.912155239282858
Jiangxi,Nanchang,360000,360100,0.6500923410963033
Jiangxi,Pingxiang,360000,360300,0.9041659450181918
Jiangxi,Shangrao,360000,361100,0.9534758545788135
Jiangxi,Xinyu,360000,360500,0.9023739811953067
Jiangxi,Yichun,360000,360900,0.959060653699271
Jiangxi,Yingtan,360000,360600,0.9568356898817615
Hunan,Changde,430000,430700,0.9215271169159256
Hunan,Changsha,430000,430100,0.5830236297359774
Hunan,Chenzhou,430000,431000,0.9096850792333361
Hunan,Hengyang,430000,430400,0.9235267694357897
Hunan,Huaihua,430000,431200,0.9507979846386445
Hunan,Loudi,430000,431300,0.9264409635857539
Hunan,Shaoyang,430000,430500,0.904643739967693
Hunan,Xiangtan,430000,430300,0.8691970040281386
Hunan,Xiangxitujiazumiaozu,430000,433100,0.9412674277566464
Hunan,Yiyang,430000,430900,0.9436905350677216
Hunan,Yongzhou,430000,431100,0.9364791073441067
Hunan,Yueyang,430000,430600,0.9333031340013498
Hunan,Zhangjiajie,430000,430800,0.8828406278578182
Hunan,Zhuzhou,430000,430200,0.8844238139501833
Shanghai,NULL,330000,0,0.4749367788221861
Zhejiang,Hangzhou,330000,330100,0.5740829794687379
Zhejiang,Huzhou,330000,330500,0.8424563377528534
Zhejiang,Jiaxing,330000,330400,0.7691081712738939
Zhejiang,Jinhua,330000,330700,0.7825842611068901
Zhejiang,Lishui,330000,331100,0.8850925396221235
Zhejiang,Ningbo,330000,330200,0.6834742428081907
Zhejiang,Quzhou,330000,330800,0.8625260028675663
Zhejiang,Shaoxing,330000,330600,0.8475388230840083
Zhejiang,Taizhou,330000,331000,0.8400309908480365
Zhejiang,Wenzhou,330000,330300,0.6900154813168031
Zhejiang,Zhoushan,330000,330900,0.8816424178471038
Guizhou,Anshun,520000,520400,0.928023277603105
Guizhou,Bijie,520000,520500,0.9609700962931184
Guizhou,Guiyang,520000,520100,0.7415036110552896
Guizhou,Liupanshui,520000,520200,0.9592054162279887
Guizhou,Qiandongnanmiaozudongzu,520000,522600,0.9464151751674196
Guizhou,Qiannanbuyizumiaozu,520000,522700,0.9404576901852276
Guizhou,Qianxinanbuyizumiaozu,520000,522300,0.9435727357766536
Guizhou,Tongren,520000,520600,0.9499274582879813
Guizhou,Zunyi,520000,520300,0.8819505711097891
Hubei,Enshitujiazumiaozu,420000,422800,0.9614950963718658
Hubei,Ezhou,420000,420700,0.865889927774297
Hubei,Huanggang,420000,421100,0.9451945678733062
Hubei,Huangshi,420000,420200,0.8921046877926393
Hubei,Jingmen,420000,420800,0.9234155743688445
Hubei,Jingzhou,420000,421000,0.9547738265998478
Hubei,NULL,420000,0,0.9654570605402134
Hubei,Shiyan,420000,420300,0.8807557071476123
Hubei,Suizhou,420000,421300,0.9237384042749729
Hubei,Wuhan,420000,420100,0.39665313707337335
Hubei,Xiangyang,420000,420600,0.9043543406693489
Hubei,Xianning,420000,421200,0.9359770859429349
Hubei,Xiaogan,420000,420900,0.9571528559982484
Hubei,Yichang,420000,420500,0.8440329748144305
Yunnan,Baoshan,530000,530500,0.9142984995833271
Yunnan,Chuxiongyizu,530000,532300,0.9641447905205308
Yunnan,Dalibaizu,530000,532900,0.9432744980528305
Yunnan,Dehongdaizujingpozu,530000,533100,0.956123333607701
Yunnan,Diqingzangzu,530000,533400,0.9693675216498676
Yunnan,Honghehanizuyizu,530000,532500,0.946341576831946
Yunnan,Kunming,530000,530100,0.6006892564317329
Yunnan,Lijiang,530000,530700,0.9307781453159918
Yunnan,Lincang,530000,530900,0.970466477792905
Yunnan,Nujianglisuzu,530000,533300,0.9849723125636864
Yunnan,Puer,530000,530800,0.963133506940273
Yunnan,Qujing,530000,530300,0.9569999625744678
Yunnan,Wenshanzhuangzumiaozu,530000,532600,0.9821541377009746
Yunnan,Xishuangbannadaizu,530000,532800,0.943232284173616
Yunnan,Yuxi,530000,530400,0.9196600229671578
Yunnan,Zhaotong,530000,530600,0.9662015512967126
Shandong,Binzhou,370000,371600,0.960846602943325
Shandong,Dezhou,370000,371400,0.9504084551864573
Shandong,Dongying,370000,370500,0.8416862360930666
Shandong,Heze,370000,371700,0.9763487583572021
Shandong,Jinan,370000,370100,0.7730290830188882
Shandong,Jining,370000,370800,0.9201890490474994
Shandong,Liaocheng,370000,371500,0.9418421046261883
Shandong,Linyi,370000,371300,0.8987613723907093
Shandong,Qingdao,370000,370200,0.6494261127303405
Shandong,Rizhao,370000,371100,0.8511985029996162
Shandong,Taian,370000,370900,0.8912373352977587
Shandong,Weifang,370000,370700,0.8852416026549252
Shandong,Weihai,370000,371000,0.8640376969879444
Shandong,Yantai,370000,370600,0.89372251742689
Shandong,Zaozhuang,370000,370400,0.9255755713181981
Shandong,Zibo,370000,370300,0.8471044871852743
Shanxi,Ankang,610000,610900,0.973814827222639
Shanxi,Baoji,610000,610300,0.8624962017347295
Shanxi,Hanzhong,610000,610700,0.8979970024829536
Shanxi,Shangluo,610000,611000,0.9648714492369979
Shanxi,Tongchuan,610000,610200,0.9372860133411484
Shanxi,Weinan,610000,610500,0.9485816453232494
Shanxi,Xian,610000,610100,0.5465842593638064
Shanxi,Xianyang,610000,610400,0.9243495009729991
Shanxi,Yanan,610000,610600,0.9629516062251137
Shanxi,Yulin,610000,610800,0.9686294528378582
Jilin,Baicheng,220000,220800,0.986852079296703
Jilin,Baishan,220000,220600,0.980344090869083
Jilin,Changchun,220000,220100,0.8921641642096101
Jilin,Jilin,220000,220200,0.9596968708812007
Jilin,Liaoyuan,220000,220400,0.961217959181691
Jilin,Siping,220000,220300,0.9862625897252095
Jilin,Songyuan,220000,220700,0.9892556594018063
Jilin,Tonghua,220000,220500,0.9154845228371183
Jilin,Yanbianchaoxianzu,220000,222400,0.908795750761636
Fujian,Fuzhou,350000,350100,0.6138794896745678
Fujian,Longyan,350000,350800,0.8698926535046635
Fujian,Nanping,350000,350700,0.8936826436003138
Fujian,Ningde,350000,350900,0.9194728501438783
Fujian,Putian,350000,350300,0.8878310453221727
Fujian,Quanzhou,350000,350500,0.7382725997323688
Fujian,Sanming,350000,350400,0.9030227988214514
Fujian,Xiamen,350000,350200,0.4233993743124502
Fujian,Zhangzhou,350000,350600,0.8272685782486191
Henan,Anyang,410000,410500,0.9118055161002785
Henan,Hebi,410000,410600,0.9323184687401571
Henan,Jiaozuo,410000,410800,0.9121511985948615
Henan,Kaifeng,410000,410200,0.9224303367162198
Henan,Luohe,410000,411100,0.9557264849615136
Henan,Luoyang,410000,410300,0.8534894927240936
Henan,NULL,410000,0,0.9197014536772202
Henan,Nanyang,410000,411300,0.9546222499804546
Henan,Pingdingshan,410000,410400,0.9413742404916973
Henan,Puyang,410000,410900,0.8954706834591203
Henan,Sanmenxia,410000,411200,0.8822948132742001
Henan,Shangqiu,410000,411400,0.9779266910814195
Henan,Xinxiang,410000,410700,0.9209774885229216
Henan,Xinyang,410000,411500,0.9504021320676801
Henan,Xuchang,410000,411000,0.9324076138778685
Henan,Zhengzhou,410000,410100,0.6559436135548434
Henan,Zhoukou,410000,411600,0.9832482699010052
Henan,Zhumadian,410000,411700,0.9726746703590357
Shanxi,Changzhi,140000,140400,0.9199941587401584
Shanxi,Datong,140000,140200,0.9515869885561198
Shanxi,Jincheng,140000,140500,0.8757697474701764
Shanxi,Jinzhong,140000,140700,0.9046027610354895
Shanxi,Linfen,140000,141000,0.8979192366692627
Shanxi,LÃ¼liang,140000,141100,0.9024696853689381
Shanxi,Shuozhou,140000,140600,0.96805296411616
Shanxi,Taiyuan,140000,140100,0.6096451922518771
Shanxi,Xinzhou,140000,140900,0.9424653429920101
Shanxi,Yangquan,140000,140300,0.8632930420274574
Shanxi,Yuncheng,140000,140800,0.9420868282405302
Guangxi,Baise,450000,451000,0.9585472319095034
Guangxi,Beihai,450000,450500,0.8842771381203398
Guangxi,Chongzuo,450000,451400,0.9741642543026138
Guangxi,Fangchenggang,450000,450600,0.916054268049312
Guangxi,Guigang,450000,450800,0.9545550352994651
Guangxi,Guilin,450000,450300,0.8524597847504023
Guangxi,Hechi,450000,451200,0.9439493821627718
Guangxi,Hezhou,450000,451100,0.9320214149711438
Guangxi,Laibin,450000,451300,0.9627852708979996
Guangxi,Liuzhou,450000,450200,0.7649552060579987
Guangxi,Nanning,450000,450100,0.79809875380625
Guangxi,Qinzhou,450000,450700,0.9572950861553572
Guangxi,Wuzhou,450000,450400,0.8477306630826624
Guangxi,Yulin,450000,450900,0.9281632927686219
Anhui,Anqing,340000,340800,0.8898480924358267
Anhui,Bengbu,340000,340300,0.9713993408683521
Anhui,Bozhou,340000,341600,0.9711101905389191
Anhui,Chizhou,340000,341700,0.9780970036639994
Anhui,Chuzhou,340000,341100,0.9202205163069822
Anhui,Fuyang,340000,341200,0.9535490012982648
Anhui,Hefei,340000,340100,0.6355886379318321
Anhui,Huaibei,340000,340600,0.9014628666405902
Anhui,Huainan,340000,340400,0.9340982110538382
Anhui,Huangshan,340000,341000,0.8596305372075583
Anhui,Liuan,340000,341500,0.951082411953629
Anhui,Maanshan,340000,340500,0.9324936931759862
Anhui,Suzhou,340000,341300,0.9212067792846618
Anhui,Tongling,340000,340700,0.8781079134486143
Anhui,Wuhu,340000,340200,0.8246341179581138
Anhui,Xuancheng,340000,341800,0.8933465862507529
Chongqing,NULL,500000,0,0.8083020556509196
Liaoning,Anshan,210000,210300,0.9635523166035619
Liaoning,Benxi,210000,210500,0.9470672659589815
Liaoning,Chaoyang,210000,211300,0.9718751560712409
Liaoning,Dalian,210000,210200,0.786140899999902
Liaoning,Dandong,210000,210600,0.9841516405037481
Liaoning,Fushun,210000,210400,0.971675559897537
Liaoning,Fuxin,210000,210900,0.9917891797524175
Liaoning,Huludao,210000,211400,0.9628350876243386
Liaoning,Jinzhou,210000,210700,0.9756385502343417
Liaoning,Liaoyang,210000,211000,0.9291961853016574
Liaoning,Panjin,210000,211100,0.9316383726973888
Liaoning,Shenyang,210000,210100,0.8194079186270824
Liaoning,Tieling,210000,211200,0.9812387284718385
Liaoning,Yingkou,210000,210800,0.9743540477494264
Qinghai,Guoluozangzu,630000,632600,0.9884851526518379
Qinghai,Haibeizangzu,630000,632200,0.9843777844168511
Qinghai,Haidong,630000,630200,0.9598495943103932
Qinghai,Hainanzangzu,630000,632500,0.9734226636652048
Qinghai,Haiximengguzuzangzu,630000,632800,0.9788398586502095
Qinghai,Huangnanzangzu,630000,632300,0.9909808649303636
Qinghai,Xining,630000,630100,0.9396128623478305
Qinghai,Yushuzangzu,630000,632700,0.9999157238843465
Guangdong,Chaozhou,440000,445100,0.7495004426083363
Guangdong,Dongguan,440000,441900,0.555822331338813
Guangdong,Foshan,440000,440600,0.5184516808020418
Guangdong,Guangzhou,440000,440100,0.3865485231866488
Guangdong,Heyuan,440000,441600,0.850210471101986
Guangdong,Huizhou,440000,441300,0.6689112659434544
Guangdong,Jiangmen,440000,440700,0.7567520650796219
Guangdong,Jieyang,440000,445200,0.85879824814261
Guangdong,Maoming,440000,440900,0.8494441841398708
Guangdong,Meizhou,440000,441400,0.8421624544472948
Guangdong,Qingyuan,440000,441800,0.8530364672242283
Guangdong,Shantou,440000,440500,0.8070608116643561
Guangdong,Shanwei,440000,441500,0.831080326358235
Guangdong,Shaoguan,440000,440200,0.8667597822579529
Guangdong,Shenzhen,440000,440300,0.2941224586725144
Guangdong,Yangjiang,440000,441700,0.8707219218485464
Guangdong,Yunfu,440000,445300,0.8435124922980771
Guangdong,Zhanjiang,440000,440800,0.9082421166388174
Guangdong,Zhaoqing,440000,441200,0.8246354701748179
Guangdong,Zhongshan,440000,442000,0.574527169688477
Guangdong,Zhuhai,440000,440400,0.5225741368280329
Tianjin,NULL,120000,0,0.5329200285065305
Jiangsu,Changzhou,320000,320400,0.719484425786189
Jiangsu,Huaian,320000,320800,0.896562009934039
Jiangsu,Lianyungang,320000,320700,0.9162374327638111
Jiangsu,Nanjing,320000,320100,0.49490176428624355
Jiangsu,Nantong,320000,320600,0.8773059181215548
Jiangsu,Suqian,320000,321300,0.9187335519106985
Jiangsu,Suzhou,320000,320500,0.6848612606440233
Jiangsu,Taizhou,320000,321200,0.8456006525489932
Jiangsu,Wuxi,320000,320200,0.703542670042838
Jiangsu,Xuzhou,320000,320300,0.8883026204489152
Jiangsu,Yancheng,320000,320900,0.8765431739711935
Jiangsu,Yangzhou,320000,321000,0.8353432006327635
Jiangsu,Zhenjiang,320000,321100,0.8155023944480401
Beijing,NULL,110000,0,0.43301921949302835
Shanghai,NULL,310000,0,0.45633126302866656
Ningxia,Guyuan,640000,640400,0.9583762710357729
Ningxia,Shizuishan,640000,640200,0.9006864763155991
Ningxia,Wuzhong,640000,640300,0.9139797670389094
Ningxia,Yinchuan,640000,640100,0.7278219254341327
Ningxia,Zhongwei,640000,640500,0.9076101309878373
Guangdong,Shenzhen,440300,440300,0.29206331230517135
